insee,no_court,changements,date_notification,id_CAAU,a_compter_du,id_CAAU_old,jusqu_au
version=1.537,chrono=4336041454,dept=42,nb_communes=327,nb_CAAU=19,nb_chgts_pdaa=0,nb_chgts_caau=0,
42254,196,0,01/01/2000,FR620C196,,,
42254,114,0,01/01/2000,FR380C114,,,
42254,119,0,01/01/2000,FR750C119,,,
42254,116000,0,01/01/2000,FR940C116,,,
42254,197,0,01/01/2000,FR920C197,,,
42254,116117,0,01/01/2000,FR420PDSA,,,
42254,1121,0,01/01/2000,FR790SNSA,,,
42254,1122,0,01/01/2000,FR790SNSB,,,
42254,116111,0,01/01/2000,FR750GPED,,,
42255,15,0,01/01/2000,FR420SAMB,,,
42255,17,0,01/01/2000,FR420PNAB,,,
42255,18,0,01/01/2000,FR420SDIB,,,
42255,112,0,01/01/2000,FR420SDIC,,,
42255,115,0,01/01/2000,FR420C115,,,
42255,191,0,01/01/2000,FR690C191,,,
42255,196,0,01/01/2000,FR620C196,,,
42255,114,0,01/01/2000,FR380C114,,,
42255,119,0,01/01/2000,FR750C119,,,
42255,116000,0,01/01/2000,FR940C116,,,
42255,197,0,01/01/2000,FR920C197,,,
42255,116117,0,01/01/2000,FR420PDSB,,,
42255,1121,0,01/01/2000,FR790SNSA,,,
42255,1122,0,01/01/2000,FR790SNSB,,,
42255,116111,0,01/01/2000,FR750GPED,,,
42256,15,0,01/01/2000,FR420SAMA,,,
42256,17,0,01/01/2000,FR420PNAB,,,
42256,18,0,01/01/2000,FR420SDIA,,,
42256,112,0,01/01/2000,FR420SDIC,,,
42256,115,0,01/01/2000,FR420C115,,,
42256,191,0,01/01/2000,FR690C191,,,
42256,196,0,01/01/2000,FR620C196,,,
42256,114,0,01/01/2000,FR380C114,,,
42256,119,0,01/01/2000,FR750C119,,,
42256,116000,0,01/01/2000,FR940C116,,,
42256,197,0,01/01/2000,FR920C197,,,
42256,116117,0,01/01/2000,FR420PDSA,,,
42256,1121,0,01/01/2000,FR790SNSA,,,
42256,1122,0,01/01/2000,FR790SNSB,,,
42256,116111,0,01/01/2000,FR750GPED,,,
42257,15,0,01/01/2000,FR420SAMB,,,
42257,17,0,01/01/2000,FR420PNAB,,,
42257,18,0,01/01/2000,FR420SDIB,,,
42257,112,0,01/01/2000,FR420SDIC,,,
42257,115,0,01/01/2000,FR420C115,,,
42257,191,0,01/01/2000,FR690C191,,,
42257,196,0,01/01/2000,FR620C196,,,
42257,114,0,01/01/2000,FR380C114,,,
42257,119,0,01/01/2000,FR750C119,,,
42257,116000,0,01/01/2000,FR940C116,,,
42257,197,0,01/01/2000,FR920C197,,,
42257,116117,0,01/01/2000,FR420PDSB,,,
42257,1121,0,01/01/2000,FR790SNSA,,,
42257,1122,0,01/01/2000,FR790SNSB,,,
42257,116111,0,01/01/2000,FR750GPED,,,
42259,15,0,01/01/2000,FR420SAMA,,,
42259,17,0,01/01/2000,FR420PNAA,,,
42259,18,0,01/01/2000,FR420SDIA,,,
42259,112,0,01/01/2000,FR420SDIC,,,
42259,115,0,01/01/2000,FR420C115,,,
42259,191,0,01/01/2000,FR690C191,,,
42259,196,0,01/01/2000,FR620C196,,,
42259,114,0,01/01/2000,FR380C114,,,
42259,119,0,01/01/2000,FR750C119,,,
42259,116000,0,01/01/2000,FR940C116,,,
42259,197,0,01/01/2000,FR920C197,,,
42259,116117,0,01/01/2000,FR420PDSA,,,
42259,1121,0,01/01/2000,FR790SNSA,,,
42259,1122,0,01/01/2000,FR790SNSB,,,
42259,116111,0,01/01/2000,FR750GPED,,,
42260,15,0,01/01/2000,FR420SAMB,,,
42260,17,0,01/01/2000,FR420PNAB,,,
42260,18,0,01/01/2000,FR420SDIB,,,
42260,112,0,01/01/2000,FR420SDIC,,,
42260,115,0,01/01/2000,FR420C115,,,
42260,191,0,01/01/2000,FR690C191,,,
42260,196,0,01/01/2000,FR620C196,,,
42260,114,0,01/01/2000,FR380C114,,,
42260,119,0,01/01/2000,FR750C119,,,
42260,116000,0,01/01/2000,FR940C116,,,
42260,197,0,01/01/2000,FR920C197,,,
42260,116117,0,01/01/2000,FR420PDSB,,,
42260,1121,0,01/01/2000,FR790SNSA,,,
42260,1122,0,01/01/2000,FR790SNSB,,,
42260,116111,0,01/01/2000,FR750GPED,,,
42261,15,0,01/01/2000,FR420SAMA,,,
42261,17,0,01/01/2000,FR420PNAB,,,
42261,18,0,01/01/2000,FR420SDIA,,,
42261,112,0,01/01/2000,FR420SDIC,,,
42261,115,0,01/01/2000,FR420C115,,,
42261,191,0,01/01/2000,FR690C191,,,
42261,196,0,01/01/2000,FR620C196,,,
42261,114,0,01/01/2000,FR380C114,,,
42261,119,0,01/01/2000,FR750C119,,,
42261,116000,0,01/01/2000,FR940C116,,,
42261,197,0,01/01/2000,FR920C197,,,
42261,116117,0,01/01/2000,FR420PDSA,,,
42261,1121,0,01/01/2000,FR790SNSA,,,
42261,1122,0,01/01/2000,FR790SNSB,,,
42261,116111,0,01/01/2000,FR750GPED,,,
42262,15,0,01/01/2000,FR420SAMA,,,
42262,17,0,01/01/2000,FR420PNAB,,,
42262,18,0,01/01/2000,FR420SDIA,,,
42262,112,0,01/01/2000,FR420SDIC,,,
42262,115,0,01/01/2000,FR420C115,,,
42262,191,0,01/01/2000,FR690C191,,,
42262,196,0,01/01/2000,FR620C196,,,
42262,114,0,01/01/2000,FR380C114,,,
42262,119,0,01/01/2000,FR750C119,,,
42262,116000,0,01/01/2000,FR940C116,,,
42262,197,0,01/01/2000,FR920C197,,,
42262,116117,0,01/01/2000,FR420PDSA,,,
42262,1121,0,01/01/2000,FR790SNSA,,,
42262,1122,0,01/01/2000,FR790SNSB,,,
42262,116111,0,01/01/2000,FR750GPED,,,
42264,15,0,01/01/2000,FR420SAMA,,,
42264,17,0,01/01/2000,FR420PNAB,,,
42264,18,0,01/01/2000,FR420SDIA,,,
42264,112,0,01/01/2000,FR420SDIC,,,
42264,115,0,01/01/2000,FR420C115,,,
42264,191,0,01/01/2000,FR690C191,,,
42264,196,0,01/01/2000,FR620C196,,,
42264,114,0,01/01/2000,FR380C114,,,
42264,119,0,01/01/2000,FR750C119,,,
42264,116000,0,01/01/2000,FR940C116,,,
42264,197,0,01/01/2000,FR920C197,,,
42264,116117,0,01/01/2000,FR420PDSA,,,
42264,1121,0,01/01/2000,FR790SNSA,,,
42264,1122,0,01/01/2000,FR790SNSB,,,
42264,116111,0,01/01/2000,FR750GPED,,,
42265,15,0,01/01/2000,FR420SAMA,,,
42265,17,0,01/01/2000,FR420PNAB,,,
42265,18,0,01/01/2000,FR420SDIA,,,
42265,112,0,01/01/2000,FR420SDIC,,,
42265,115,0,01/01/2000,FR420C115,,,
42265,191,0,01/01/2000,FR690C191,,,
42265,196,0,01/01/2000,FR620C196,,,
42265,114,0,01/01/2000,FR380C114,,,
42265,119,0,01/01/2000,FR750C119,,,
42265,116000,0,01/01/2000,FR940C116,,,
42265,197,0,01/01/2000,FR920C197,,,
42265,116117,0,01/01/2000,FR420PDSA,,,
42265,1121,0,01/01/2000,FR790SNSA,,,
42265,1122,0,01/01/2000,FR790SNSB,,,
42265,116111,0,01/01/2000,FR750GPED,,,
42266,15,0,01/01/2000,FR420SAMA,,,
42266,17,0,01/01/2000,FR420PNAB,,,
42266,18,0,01/01/2000,FR420SDIA,,,
42266,112,0,01/01/2000,FR420SDIC,,,
42266,115,0,01/01/2000,FR420C115,,,
42266,191,0,01/01/2000,FR690C191,,,
42266,196,0,01/01/2000,FR620C196,,,
42266,114,0,01/01/2000,FR380C114,,,
42266,119,0,01/01/2000,FR750C119,,,
42266,116000,0,01/01/2000,FR940C116,,,
42266,197,0,01/01/2000,FR920C197,,,
42266,116117,0,01/01/2000,FR420PDSA,,,
42266,1121,0,01/01/2000,FR790SNSA,,,
42266,1122,0,01/01/2000,FR790SNSB,,,
42266,116111,0,01/01/2000,FR750GPED,,,
42267,15,0,01/01/2000,FR420SAMB,,,
42267,17,0,01/01/2000,FR420PNAB,,,
42267,18,0,01/01/2000,FR420SDIB,,,
42267,112,0,01/01/2000,FR420SDIC,,,
42267,115,0,01/01/2000,FR420C115,,,
42267,191,0,01/01/2000,FR690C191,,,
42267,196,0,01/01/2000,FR620C196,,,
42267,114,0,01/01/2000,FR380C114,,,
42267,119,0,01/01/2000,FR750C119,,,
42267,116000,0,01/01/2000,FR940C116,,,
42267,197,0,01/01/2000,FR920C197,,,
42267,116117,0,01/01/2000,FR420PDSB,,,
42267,1121,0,01/01/2000,FR790SNSA,,,
42267,1122,0,01/01/2000,FR790SNSB,,,
42267,116111,0,01/01/2000,FR750GPED,,,
42268,15,0,01/01/2000,FR420SAMB,,,
42268,17,0,01/01/2000,FR420PNAB,,,
42268,18,0,01/01/2000,FR420SDIB,,,
42268,112,0,01/01/2000,FR420SDIC,,,
42268,115,0,01/01/2000,FR420C115,,,
42268,191,0,01/01/2000,FR690C191,,,
42268,196,0,01/01/2000,FR620C196,,,
42268,114,0,01/01/2000,FR380C114,,,
42268,119,0,01/01/2000,FR750C119,,,
42268,116000,0,01/01/2000,FR940C116,,,
42268,197,0,01/01/2000,FR920C197,,,
42268,116117,0,01/01/2000,FR420PDSB,,,
42268,1121,0,01/01/2000,FR790SNSA,,,
42268,1122,0,01/01/2000,FR790SNSB,,,
42268,116111,0,01/01/2000,FR750GPED,,,
42269,15,0,01/01/2000,FR420SAMA,,,
42269,17,0,01/01/2000,FR420PNAB,,,
42269,18,0,01/01/2000,FR420SDIA,,,
42269,112,0,01/01/2000,FR420SDIC,,,
42269,115,0,01/01/2000,FR420C115,,,
42269,191,0,01/01/2000,FR690C191,,,
42269,196,0,01/01/2000,FR620C196,,,
42269,114,0,01/01/2000,FR380C114,,,
42269,119,0,01/01/2000,FR750C119,,,
42269,116000,0,01/01/2000,FR940C116,,,
42269,197,0,01/01/2000,FR920C197,,,
42269,116117,0,01/01/2000,FR420PDSA,,,
42269,1121,0,01/01/2000,FR790SNSA,,,
42269,1122,0,01/01/2000,FR790SNSB,,,
42269,116111,0,01/01/2000,FR750GPED,,,
42270,15,0,01/01/2000,FR420SAMA,,,
42270,17,0,01/01/2000,FR420PNAA,,,
42270,18,0,01/01/2000,FR420SDIA,,,
42270,112,0,01/01/2000,FR420SDIC,,,
42270,115,0,01/01/2000,FR420C115,,,
42270,191,0,01/01/2000,FR690C191,,,
42270,196,0,01/01/2000,FR620C196,,,
42270,114,0,01/01/2000,FR380C114,,,
42270,119,0,01/01/2000,FR750C119,,,
42270,116000,0,01/01/2000,FR940C116,,,
42270,197,0,01/01/2000,FR920C197,,,
42270,116117,0,01/01/2000,FR420PDSA,,,
42270,1121,0,01/01/2000,FR790SNSA,,,
42270,1122,0,01/01/2000,FR790SNSB,,,
42270,116111,0,01/01/2000,FR750GPED,,,
42271,15,0,01/01/2000,FR420SAMA,,,
42271,17,0,01/01/2000,FR420PNAB,,,
42271,18,0,01/01/2000,FR420SDIA,,,
42271,112,0,01/01/2000,FR420SDIC,,,
42271,115,0,01/01/2000,FR420C115,,,
42271,191,0,01/01/2000,FR690C191,,,
42271,196,0,01/01/2000,FR620C196,,,
42271,114,0,01/01/2000,FR380C114,,,
42271,119,0,01/01/2000,FR750C119,,,
42271,116000,0,01/01/2000,FR940C116,,,
42271,197,0,01/01/2000,FR920C197,,,
42271,116117,0,01/01/2000,FR420PDSA,,,
42271,1121,0,01/01/2000,FR790SNSA,,,
42271,1122,0,01/01/2000,FR790SNSB,,,
42271,116111,0,01/01/2000,FR750GPED,,,
42272,15,0,01/01/2000,FR420SAMA,,,
42272,17,0,01/01/2000,FR420PNAB,,,
42272,18,0,01/01/2000,FR420SDIA,,,
42272,112,0,01/01/2000,FR420SDIC,,,
42272,115,0,01/01/2000,FR420C115,,,
42272,191,0,01/01/2000,FR690C191,,,
42272,196,0,01/01/2000,FR620C196,,,
42272,114,0,01/01/2000,FR380C114,,,
42272,119,0,01/01/2000,FR750C119,,,
42272,116000,0,01/01/2000,FR940C116,,,
42272,197,0,01/01/2000,FR920C197,,,
42272,116117,0,01/01/2000,FR420PDSA,,,
42272,1121,0,01/01/2000,FR790SNSA,,,
42272,1122,0,01/01/2000,FR790SNSB,,,
42272,116111,0,01/01/2000,FR750GPED,,,
42273,15,0,01/01/2000,FR420SAMB,,,
42273,17,0,01/01/2000,FR420PNAB,,,
42273,18,0,01/01/2000,FR420SDIB,,,
42273,112,0,01/01/2000,FR420SDIC,,,
42273,115,0,01/01/2000,FR420C115,,,
42273,191,0,01/01/2000,FR690C191,,,
42273,196,0,01/01/2000,FR620C196,,,
42273,114,0,01/01/2000,FR380C114,,,
42273,119,0,01/01/2000,FR750C119,,,
42273,116000,0,01/01/2000,FR940C116,,,
42273,197,0,01/01/2000,FR920C197,,,
42273,116117,0,01/01/2000,FR420PDSB,,,
42273,1121,0,01/01/2000,FR790SNSA,,,
42273,1122,0,01/01/2000,FR790SNSB,,,
42273,116111,0,01/01/2000,FR750GPED,,,
42274,15,0,01/01/2000,FR420SAMB,,,
42274,17,0,01/01/2000,FR420PNAB,,,
42274,18,0,01/01/2000,FR420SDIB,,,
42274,112,0,01/01/2000,FR420SDIC,,,
42274,115,0,01/01/2000,FR420C115,,,
42274,191,0,01/01/2000,FR690C191,,,
42274,196,0,01/01/2000,FR620C196,,,
42274,114,0,01/01/2000,FR380C114,,,
42274,119,0,01/01/2000,FR750C119,,,
42274,116000,0,01/01/2000,FR940C116,,,
42274,197,0,01/01/2000,FR920C197,,,
42274,116117,0,01/01/2000,FR420PDSB,,,
42274,1121,0,01/01/2000,FR790SNSA,,,
42274,1122,0,01/01/2000,FR790SNSB,,,
42274,116111,0,01/01/2000,FR750GPED,,,
42275,15,0,01/01/2000,FR420SAMA,,,
42275,17,0,01/01/2000,FR420PNAA,,,
42275,18,0,01/01/2000,FR420SDIA,,,
42275,112,0,01/01/2000,FR420SDIC,,,
42275,115,0,01/01/2000,FR420C115,,,
42275,191,0,01/01/2000,FR690C191,,,
42275,196,0,01/01/2000,FR620C196,,,
42275,114,0,01/01/2000,FR380C114,,,
42275,119,0,01/01/2000,FR750C119,,,
42275,116000,0,01/01/2000,FR940C116,,,
42275,197,0,01/01/2000,FR920C197,,,
42275,116117,0,01/01/2000,FR420PDSA,,,
42275,1121,0,01/01/2000,FR790SNSA,,,
42275,1122,0,01/01/2000,FR790SNSB,,,
42275,116111,0,01/01/2000,FR750GPED,,,
42276,15,0,01/01/2000,FR420SAMB,,,
42276,17,0,01/01/2000,FR420PNAB,,,
42276,18,0,01/01/2000,FR420SDIB,,,
42276,112,0,01/01/2000,FR420SDIC,,,
42276,115,0,01/01/2000,FR420C115,,,
42276,191,0,01/01/2000,FR690C191,,,
42276,196,0,01/01/2000,FR620C196,,,
42276,114,0,01/01/2000,FR380C114,,,
42276,119,0,01/01/2000,FR750C119,,,
42276,116000,0,01/01/2000,FR940C116,,,
42276,197,0,01/01/2000,FR920C197,,,
42276,116117,0,01/01/2000,FR420PDSB,,,
42276,1121,0,01/01/2000,FR790SNSA,,,
42276,1122,0,01/01/2000,FR790SNSB,,,
42276,116111,0,01/01/2000,FR750GPED,,,
42277,15,0,01/01/2000,FR420SAMB,,,
42277,17,0,01/01/2000,FR420PNAB,,,
42277,18,0,01/01/2000,FR420SDIB,,,
42277,112,0,01/01/2000,FR420SDIC,,,
42277,115,0,01/01/2000,FR420C115,,,
42277,191,0,01/01/2000,FR690C191,,,
42277,196,0,01/01/2000,FR620C196,,,
42277,114,0,01/01/2000,FR380C114,,,
42277,119,0,01/01/2000,FR750C119,,,
42277,116000,0,01/01/2000,FR940C116,,,
42277,197,0,01/01/2000,FR920C197,,,
42277,116117,0,01/01/2000,FR420PDSB,,,
42277,1121,0,01/01/2000,FR790SNSA,,,
42277,1122,0,01/01/2000,FR790SNSB,,,
42277,116111,0,01/01/2000,FR750GPED,,,
42278,15,0,01/01/2000,FR420SAMA,,,
42278,17,0,01/01/2000,FR420PNAB,,,
42278,18,0,01/01/2000,FR420SDIA,,,
42278,112,0,01/01/2000,FR420SDIC,,,
42278,115,0,01/01/2000,FR420C115,,,
42278,191,0,01/01/2000,FR690C191,,,
42278,196,0,01/01/2000,FR620C196,,,
42278,114,0,01/01/2000,FR380C114,,,
42278,119,0,01/01/2000,FR750C119,,,
42278,116000,0,01/01/2000,FR940C116,,,
42278,197,0,01/01/2000,FR920C197,,,
42278,116117,0,01/01/2000,FR420PDSA,,,
42278,1121,0,01/01/2000,FR790SNSA,,,
42278,1122,0,01/01/2000,FR790SNSB,,,
42278,116111,0,01/01/2000,FR750GPED,,,
42279,15,0,01/01/2000,FR420SAMA,,,
42279,17,0,01/01/2000,FR420PNAB,,,
42279,18,0,01/01/2000,FR420SDIA,,,
42279,112,0,01/01/2000,FR420SDIC,,,
42279,115,0,01/01/2000,FR420C115,,,
42279,191,0,01/01/2000,FR690C191,,,
42279,196,0,01/01/2000,FR620C196,,,
42279,114,0,01/01/2000,FR380C114,,,
42279,119,0,01/01/2000,FR750C119,,,
42279,116000,0,01/01/2000,FR940C116,,,
42279,197,0,01/01/2000,FR920C197,,,
42279,116117,0,01/01/2000,FR420PDSA,,,
42279,1121,0,01/01/2000,FR790SNSA,,,
42279,1122,0,01/01/2000,FR790SNSB,,,
42279,116111,0,01/01/2000,FR750GPED,,,
42280,15,0,01/01/2000,FR420SAMA,,,
42280,17,0,01/01/2000,FR420PNAB,,,
42280,18,0,01/01/2000,FR420SDIA,,,
42280,112,0,01/01/2000,FR420SDIC,,,
42280,115,0,01/01/2000,FR420C115,,,
42280,191,0,01/01/2000,FR690C191,,,
42280,196,0,01/01/2000,FR620C196,,,
42280,114,0,01/01/2000,FR380C114,,,
42280,119,0,01/01/2000,FR750C119,,,
42280,116000,0,01/01/2000,FR940C116,,,
42280,197,0,01/01/2000,FR920C197,,,
42280,116117,0,01/01/2000,FR420PDSA,,,
42280,1121,0,01/01/2000,FR790SNSA,,,
42280,1122,0,01/01/2000,FR790SNSB,,,
42280,116111,0,01/01/2000,FR750GPED,,,
42281,15,0,01/01/2000,FR420SAMB,,,
42281,17,0,01/01/2000,FR420PNAB,,,
42281,18,0,01/01/2000,FR420SDIB,,,
42281,112,0,01/01/2000,FR420SDIC,,,
42281,115,0,01/01/2000,FR420C115,,,
42281,191,0,01/01/2000,FR690C191,,,
42281,196,0,01/01/2000,FR620C196,,,
42281,114,0,01/01/2000,FR380C114,,,
42281,119,0,01/01/2000,FR750C119,,,
42281,116000,0,01/01/2000,FR940C116,,,
42281,197,0,01/01/2000,FR920C197,,,
42281,116117,0,01/01/2000,FR420PDSB,,,
42281,1121,0,01/01/2000,FR790SNSA,,,
42281,1122,0,01/01/2000,FR790SNSB,,,
42281,116111,0,01/01/2000,FR750GPED,,,
42282,15,0,01/01/2000,FR420SAMB,,,
42282,17,0,01/01/2000,FR420PNAB,,,
42282,18,0,01/01/2000,FR420SDIB,,,
42282,112,0,01/01/2000,FR420SDIC,,,
42282,115,0,01/01/2000,FR420C115,,,
42282,191,0,01/01/2000,FR690C191,,,
42282,196,0,01/01/2000,FR620C196,,,
42282,114,0,01/01/2000,FR380C114,,,
42282,119,0,01/01/2000,FR750C119,,,
42282,116000,0,01/01/2000,FR940C116,,,
42282,197,0,01/01/2000,FR920C197,,,
42282,116117,0,01/01/2000,FR420PDSB,,,
42282,1121,0,01/01/2000,FR790SNSA,,,
42282,1122,0,01/01/2000,FR790SNSB,,,
42282,116111,0,01/01/2000,FR750GPED,,,
42283,15,0,01/01/2000,FR420SAMA,,,
42283,17,0,01/01/2000,FR420PNAB,,,
42283,18,0,01/01/2000,FR420SDIA,,,
42283,112,0,01/01/2000,FR420SDIC,,,
42283,115,0,01/01/2000,FR420C115,,,
42283,191,0,01/01/2000,FR690C191,,,
42283,196,0,01/01/2000,FR620C196,,,
42283,114,0,01/01/2000,FR380C114,,,
42283,119,0,01/01/2000,FR750C119,,,
42283,116000,0,01/01/2000,FR940C116,,,
42283,197,0,01/01/2000,FR920C197,,,
42283,116117,0,01/01/2000,FR420PDSA,,,
42283,1121,0,01/01/2000,FR790SNSA,,,
42283,1122,0,01/01/2000,FR790SNSB,,,
42283,116111,0,01/01/2000,FR750GPED,,,
42284,15,0,01/01/2000,FR420SAMB,,,
42284,17,0,01/01/2000,FR420PNAB,,,
42284,18,0,01/01/2000,FR420SDIB,,,
42284,112,0,01/01/2000,FR420SDIC,,,
42284,115,0,01/01/2000,FR420C115,,,
42284,191,0,01/01/2000,FR690C191,,,
42284,196,0,01/01/2000,FR620C196,,,
42284,114,0,01/01/2000,FR380C114,,,
42284,119,0,01/01/2000,FR750C119,,,
42284,116000,0,01/01/2000,FR940C116,,,
42284,197,0,01/01/2000,FR920C197,,,
42284,116117,0,01/01/2000,FR420PDSB,,,
42284,1121,0,01/01/2000,FR790SNSA,,,
42284,1122,0,01/01/2000,FR790SNSB,,,
42284,116111,0,01/01/2000,FR750GPED,,,
42285,15,0,01/01/2000,FR420SAMA,,,
42285,17,0,01/01/2000,FR420PNAB,,,
42285,18,0,01/01/2000,FR420SDIA,,,
42285,112,0,01/01/2000,FR420SDIC,,,
42285,115,0,01/01/2000,FR420C115,,,
42285,191,0,01/01/2000,FR690C191,,,
42285,196,0,01/01/2000,FR620C196,,,
42285,114,0,01/01/2000,FR380C114,,,
42285,119,0,01/01/2000,FR750C119,,,
42285,116000,0,01/01/2000,FR940C116,,,
42285,197,0,01/01/2000,FR920C197,,,
42285,116117,0,01/01/2000,FR420PDSA,,,
42285,1121,0,01/01/2000,FR790SNSA,,,
42285,1122,0,01/01/2000,FR790SNSB,,,
42285,116111,0,01/01/2000,FR750GPED,,,
42286,15,0,01/01/2000,FR420SAMA,,,
42286,17,0,01/01/2000,FR420PNAB,,,
42286,18,0,01/01/2000,FR420SDIA,,,
42286,112,0,01/01/2000,FR420SDIC,,,
42286,115,0,01/01/2000,FR420C115,,,
42286,191,0,01/01/2000,FR690C191,,,
42286,196,0,01/01/2000,FR620C196,,,
42286,114,0,01/01/2000,FR380C114,,,
42286,119,0,01/01/2000,FR750C119,,,
42286,116000,0,01/01/2000,FR940C116,,,
42286,197,0,01/01/2000,FR920C197,,,
42286,116117,0,01/01/2000,FR420PDSA,,,
42286,1121,0,01/01/2000,FR790SNSA,,,
42286,1122,0,01/01/2000,FR790SNSB,,,
42286,116111,0,01/01/2000,FR750GPED,,,
42287,15,0,01/01/2000,FR420SAMA,,,
42287,17,0,01/01/2000,FR420PNAB,,,
42287,18,0,01/01/2000,FR420SDIA,,,
42287,112,0,01/01/2000,FR420SDIC,,,
42287,115,0,01/01/2000,FR420C115,,,
42287,191,0,01/01/2000,FR690C191,,,
42287,196,0,01/01/2000,FR620C196,,,
42287,114,0,01/01/2000,FR380C114,,,
42287,119,0,01/01/2000,FR750C119,,,
42287,116000,0,01/01/2000,FR940C116,,,
42287,197,0,01/01/2000,FR920C197,,,
42287,116117,0,01/01/2000,FR420PDSA,,,
42287,1121,0,01/01/2000,FR790SNSA,,,
42287,1122,0,01/01/2000,FR790SNSB,,,
42287,116111,0,01/01/2000,FR750GPED,,,
42288,15,0,01/01/2000,FR420SAMA,,,
42288,17,0,01/01/2000,FR420PNAB,,,
42288,18,0,01/01/2000,FR420SDIA,,,
42288,112,0,01/01/2000,FR420SDIC,,,
42288,115,0,01/01/2000,FR420C115,,,
42288,191,0,01/01/2000,FR690C191,,,
42288,196,0,01/01/2000,FR620C196,,,
42288,114,0,01/01/2000,FR380C114,,,
42288,119,0,01/01/2000,FR750C119,,,
42288,116000,0,01/01/2000,FR940C116,,,
42288,197,0,01/01/2000,FR920C197,,,
42288,116117,0,01/01/2000,FR420PDSA,,,
42288,1121,0,01/01/2000,FR790SNSA,,,
42288,1122,0,01/01/2000,FR790SNSB,,,
42288,116111,0,01/01/2000,FR750GPED,,,
42289,15,0,01/01/2000,FR420SAMB,,,
42289,17,0,01/01/2000,FR420PNAB,,,
42289,18,0,01/01/2000,FR420SDIB,,,
42289,112,0,01/01/2000,FR420SDIC,,,
42289,115,0,01/01/2000,FR420C115,,,
42289,191,0,01/01/2000,FR690C191,,,
42289,196,0,01/01/2000,FR620C196,,,
42289,114,0,01/01/2000,FR380C114,,,
42289,119,0,01/01/2000,FR750C119,,,
42289,116000,0,01/01/2000,FR940C116,,,
42289,197,0,01/01/2000,FR920C197,,,
42289,116117,0,01/01/2000,FR420PDSB,,,
42289,1121,0,01/01/2000,FR790SNSA,,,
42289,1122,0,01/01/2000,FR790SNSB,,,
42289,116111,0,01/01/2000,FR750GPED,,,
42290,15,0,01/01/2000,FR420SAMA,,,
42290,17,0,01/01/2000,FR420PNAB,,,
42290,18,0,01/01/2000,FR420SDIA,,,
42290,112,0,01/01/2000,FR420SDIC,,,
42290,115,0,01/01/2000,FR420C115,,,
42290,191,0,01/01/2000,FR690C191,,,
42290,196,0,01/01/2000,FR620C196,,,
42290,114,0,01/01/2000,FR380C114,,,
42290,119,0,01/01/2000,FR750C119,,,
42290,116000,0,01/01/2000,FR940C116,,,
42290,197,0,01/01/2000,FR920C197,,,
42290,116117,0,01/01/2000,FR420PDSA,,,
42290,1121,0,01/01/2000,FR790SNSA,,,
42290,1122,0,01/01/2000,FR790SNSB,,,
42290,116111,0,01/01/2000,FR750GPED,,,
42291,15,0,01/01/2000,FR420SAMA,,,
42291,17,0,01/01/2000,FR420PNAB,,,
42291,18,0,01/01/2000,FR420SDIA,,,
42291,112,0,01/01/2000,FR420SDIC,,,
42291,115,0,01/01/2000,FR420C115,,,
42291,191,0,01/01/2000,FR690C191,,,
42291,196,0,01/01/2000,FR620C196,,,
42291,114,0,01/01/2000,FR380C114,,,
42291,119,0,01/01/2000,FR750C119,,,
42291,116000,0,01/01/2000,FR940C116,,,
42291,197,0,01/01/2000,FR920C197,,,
42291,116117,0,01/01/2000,FR420PDSA,,,
42291,1121,0,01/01/2000,FR790SNSA,,,
42291,1122,0,01/01/2000,FR790SNSB,,,
42291,116111,0,01/01/2000,FR750GPED,,,
42293,15,0,01/01/2000,FR420SAMB,,,
42293,17,0,01/01/2000,FR420PNAB,,,
42293,18,0,01/01/2000,FR420SDIB,,,
42293,112,0,01/01/2000,FR420SDIC,,,
42293,115,0,01/01/2000,FR420C115,,,
42293,191,0,01/01/2000,FR690C191,,,
42293,196,0,01/01/2000,FR620C196,,,
42293,114,0,01/01/2000,FR380C114,,,
42293,119,0,01/01/2000,FR750C119,,,
42293,116000,0,01/01/2000,FR940C116,,,
42293,197,0,01/01/2000,FR920C197,,,
42293,116117,0,01/01/2000,FR420PDSB,,,
42293,1121,0,01/01/2000,FR790SNSA,,,
42293,1122,0,01/01/2000,FR790SNSB,,,
42293,116111,0,01/01/2000,FR750GPED,,,
42294,15,0,01/01/2000,FR420SAMB,,,
42294,17,0,01/01/2000,FR420PNAB,,,
42294,18,0,01/01/2000,FR420SDIB,,,
42294,112,0,01/01/2000,FR420SDIC,,,
42294,115,0,01/01/2000,FR420C115,,,
42294,191,0,01/01/2000,FR690C191,,,
42294,196,0,01/01/2000,FR620C196,,,
42294,114,0,01/01/2000,FR380C114,,,
42294,119,0,01/01/2000,FR750C119,,,
42294,116000,0,01/01/2000,FR940C116,,,
42294,197,0,01/01/2000,FR920C197,,,
42294,116117,0,01/01/2000,FR420PDSB,,,
42294,1121,0,01/01/2000,FR790SNSA,,,
42294,1122,0,01/01/2000,FR790SNSB,,,
42294,116111,0,01/01/2000,FR750GPED,,,
42295,15,0,01/01/2000,FR420SAMA,,,
42295,17,0,01/01/2000,FR420PNAB,,,
42295,18,0,01/01/2000,FR420SDIA,,,
42295,112,0,01/01/2000,FR420SDIC,,,
42295,115,0,01/01/2000,FR420C115,,,
42295,191,0,01/01/2000,FR690C191,,,
